codigo;Data;Visita OTIF;OT;IF;OTIF
0296708;12/03/2024;0001-0001204-12/03/2024-531655;Sim;Sim;Sim
0296708;12/03/2024;0001-0001222-12/03/2024-531631;Sim;Sim;Sim
0296708;12/03/2024;0001-0001230-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0001352-12/03/2024-531630;Sim;Sim;Sim
0296708;12/03/2024;0001-0001483-12/03/2024-531653;Sim;Sim;Sim
0296708;12/03/2024;0001-0001484-12/03/2024-531653;Sim;Sim;Sim
0296708;12/03/2024;0001-0001764-12/03/2024-531627;Sim;Sim;Sim
0296708;12/03/2024;0001-0001887-12/03/2024-531622;Sim;Sim;Sim
0296708;12/03/2024;0001-0001888-12/03/2024-531622;Sim;Sim;Sim
0296708;12/03/2024;0001-0002129-12/03/2024-531645;Sim;Sim;Sim
0296708;12/03/2024;0001-0002216-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0002249-12/03/2024-531624;Sim;Sim;Sim
0296708;12/03/2024;0001-0003063-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0003093-12/03/2024-531680;Sim;Sim;Sim
0296708;12/03/2024;0001-0003094-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0003120-12/03/2024-531646;Sim;Sim;Sim
0296708;12/03/2024;0001-0003158-12/03/2024-531657;Sim;Sim;Sim
0296708;12/03/2024;0001-0003222-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0003223-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0003361-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0003419-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0003437-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0003574-12/03/2024-531645;Sim;Não;Não
0296708;12/03/2024;0001-0003596-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0003725-12/03/2024-531665;Sim;Sim;Sim
0296708;12/03/2024;0001-0003764-12/03/2024-531662;Sim;Não;Não
0296708;12/03/2024;0001-0003810-12/03/2024-531630;Sim;Sim;Sim
0296708;12/03/2024;0001-0003818-12/03/2024-531625;Sim;Sim;Sim
0296708;12/03/2024;0001-0003869-12/03/2024-531678;Sim;Sim;Sim
0296708;12/03/2024;0001-0003928-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0004054-12/03/2024-531638;Sim;Sim;Sim
0296708;12/03/2024;0001-0004107-12/03/2024-531650;Sim;Sim;Sim
0296708;12/03/2024;0001-0004211-12/03/2024-531640;Sim;Sim;Sim
0296708;12/03/2024;0001-0004339-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0004417-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0004426-12/03/2024-531653;Sim;Sim;Sim
0296708;12/03/2024;0001-0004444-12/03/2024-531668;Sim;Sim;Sim
0296708;12/03/2024;0001-0004473-12/03/2024-531665;Sim;Sim;Sim
0296708;12/03/2024;0001-0004485-12/03/2024-531637;Sim;Não;Não
0296708;12/03/2024;0001-0004486-12/03/2024-531637;Sim;Sim;Sim
0296708;12/03/2024;0001-0004489-12/03/2024-531637;Sim;Sim;Sim
0296708;12/03/2024;0001-0004500-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0004520-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0004639-12/03/2024-531625;Sim;Sim;Sim
0296708;12/03/2024;0001-0004691-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0004936-12/03/2024-531671;Sim;Sim;Sim
0296708;12/03/2024;0001-0005083-12/03/2024-531668;Sim;Sim;Sim
0296708;12/03/2024;0001-0005120-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0005192-12/03/2024-531668;Sim;Sim;Sim
0296708;12/03/2024;0001-0005235-12/03/2024-531622;Sim;Sim;Sim
0296708;12/03/2024;0001-0005409-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0005439-12/03/2024-531630;Sim;Sim;Sim
0296708;12/03/2024;0001-0005480-12/03/2024-531627;Sim;Sim;Sim
0296708;12/03/2024;0001-0005687-12/03/2024-531650;Sim;Sim;Sim
0296708;12/03/2024;0001-0005689-12/03/2024-531622;Sim;Sim;Sim
0296708;12/03/2024;0001-0005736-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0005754-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0005814-12/03/2024-531668;Sim;Sim;Sim
0296708;12/03/2024;0001-0005820-12/03/2024-531679;Sim;Sim;Sim
0296708;12/03/2024;0001-0005894-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0005896-12/03/2024-531644;Não;Sim;Não
0296708;12/03/2024;0001-0005935-12/03/2024-531663;Sim;Sim;Sim
0296708;12/03/2024;0001-0006022-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0006025-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0006091-12/03/2024-531644;Não;Sim;Não
0296708;12/03/2024;0001-0006194-12/03/2024-531629;Sim;Sim;Sim
0296708;12/03/2024;0001-0006201-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0006250-12/03/2024-531645;Sim;Sim;Sim
0296708;12/03/2024;0001-0006259-12/03/2024-531638;Sim;Sim;Sim
0296708;12/03/2024;0001-0006307-12/03/2024-531645;Sim;Sim;Sim
0296708;12/03/2024;0001-0006382-12/03/2024-531637;Sim;Sim;Sim
0296708;12/03/2024;0001-0006384-12/03/2024-531621;Sim;Sim;Sim
0296708;12/03/2024;0001-0006387-12/03/2024-531663;Sim;Sim;Sim
0296708;12/03/2024;0001-0006420-12/03/2024-531658;Sim;Sim;Sim
0296708;12/03/2024;0001-0006451-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0006520-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0006581-12/03/2024-531657;Sim;Sim;Sim
0296708;12/03/2024;0001-0006608-12/03/2024-531631;Sim;Sim;Sim
0296708;12/03/2024;0001-0006619-12/03/2024-531665;Sim;Sim;Sim
0296708;12/03/2024;0001-0006710-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0006720-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0006725-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0006726-12/03/2024-531663;Sim;Sim;Sim
0296708;12/03/2024;0001-0006787-12/03/2024-531666;Sim;Não;Não
0296708;12/03/2024;0001-0006967-12/03/2024-531678;Sim;Sim;Sim
0296708;12/03/2024;0001-0007046-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0007105-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0007163-12/03/2024-531663;Sim;Não;Não
0296708;12/03/2024;0001-0007270-12/03/2024-531644;Não;Sim;Não
0296708;12/03/2024;0001-0007316-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0007332-12/03/2024-531650;Sim;Sim;Sim
0296708;12/03/2024;0001-0007339-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0007355-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0007473-12/03/2024-531623;Sim;Não;Não
0296708;12/03/2024;0001-0007498-12/03/2024-531647;Sim;Sim;Sim
0296708;12/03/2024;0001-0007640-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0007657-12/03/2024-531672;Sim;Sim;Sim
0296708;12/03/2024;0001-0007684-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0007714-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0007742-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0007781-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0007881-12/03/2024-531666;Sim;Não;Não
0296708;12/03/2024;0001-0008028-12/03/2024-531638;Sim;Sim;Sim
0296708;12/03/2024;0001-0008080-12/03/2024-531667;Sim;Sim;Sim
0296708;12/03/2024;0001-0008080-12/03/2024-531672;Sim;Sim;Sim
0296708;12/03/2024;0001-0008227-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0008259-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0008263-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0008289-12/03/2024-531668;Sim;Sim;Sim
0296708;12/03/2024;0001-0008305-12/03/2024-000000;Não;Não;Não
0296708;12/03/2024;0001-0008334-12/03/2024-531667;Sim;Sim;Sim
0296708;12/03/2024;0001-0008373-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0008416-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0008475-12/03/2024-531678;Sim;Sim;Sim
0296708;12/03/2024;0001-0008541-12/03/2024-531645;Sim;Sim;Sim
0296708;12/03/2024;0001-0008580-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0008676-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0008735-12/03/2024-531627;Sim;Sim;Sim
0296708;12/03/2024;0001-0008831-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0008843-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0008872-12/03/2024-531654;Sim;Não;Não
0296708;12/03/2024;0001-0008885-12/03/2024-531657;Sim;Sim;Sim
0296708;12/03/2024;0001-0008943-12/03/2024-531655;Sim;Sim;Sim
0296708;12/03/2024;0001-0008988-12/03/2024-531655;Sim;Sim;Sim
0296708;12/03/2024;0001-0009009-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0009145-12/03/2024-531660;Sim;Sim;Sim
0296708;12/03/2024;0001-0009362-12/03/2024-531630;Sim;Sim;Sim
0296708;12/03/2024;0001-0009373-12/03/2024-531678;Sim;Sim;Sim
0296708;12/03/2024;0001-0009377-12/03/2024-531657;Sim;Sim;Sim
0296708;12/03/2024;0001-0009451-12/03/2024-531658;Sim;Sim;Sim
0296708;12/03/2024;0001-0009492-12/03/2024-531663;Sim;Sim;Sim
0296708;12/03/2024;0001-0009509-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0009512-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0009619-12/03/2024-531622;Sim;Sim;Sim
0296708;12/03/2024;0001-0009630-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0009703-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0009846-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0009919-12/03/2024-531660;Sim;Sim;Sim
0296708;12/03/2024;0001-0009926-12/03/2024-531647;Sim;Sim;Sim
0296708;12/03/2024;0001-0009939-12/03/2024-531673;Sim;Sim;Sim
0296708;12/03/2024;0001-0010024-12/03/2024-531653;Sim;Sim;Sim
0296708;12/03/2024;0001-0010083-12/03/2024-531661;Sim;Sim;Sim
0296708;12/03/2024;0001-0010085-12/03/2024-531661;Sim;Não;Não
0296708;12/03/2024;0001-0010095-12/03/2024-531661;Sim;Sim;Sim
0296708;12/03/2024;0001-0010193-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0010223-12/03/2024-531663;Sim;Sim;Sim
0296708;12/03/2024;0001-0010300-12/03/2024-531651;Sim;Sim;Sim
0296708;12/03/2024;0001-0010305-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0010375-12/03/2024-531658;Sim;Sim;Sim
0296708;12/03/2024;0001-0010395-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0010470-12/03/2024-531655;Sim;Sim;Sim
0296708;12/03/2024;0001-0010601-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0010660-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0010665-12/03/2024-531678;Sim;Sim;Sim
0296708;12/03/2024;0001-0010735-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0010758-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0010803-12/03/2024-531660;Sim;Sim;Sim
0296708;12/03/2024;0001-0010880-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0010917-12/03/2024-531665;Sim;Sim;Sim
0296708;12/03/2024;0001-0010972-12/03/2024-531673;Sim;Não;Não
0296708;12/03/2024;0001-0010989-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0011008-12/03/2024-531657;Sim;Sim;Sim
0296708;12/03/2024;0001-0011020-12/03/2024-531668;Sim;Sim;Sim
0296708;12/03/2024;0001-0011161-12/03/2024-531653;Sim;Sim;Sim
0296708;12/03/2024;0001-0011216-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0011229-12/03/2024-531641;Sim;Sim;Sim
0296708;12/03/2024;0001-0011252-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0011327-12/03/2024-531625;Sim;Sim;Sim
0296708;12/03/2024;0001-0011368-12/03/2024-531662;Sim;Sim;Sim
0296708;12/03/2024;0001-0011408-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0011436-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0011466-12/03/2024-000000;Não;Não;Não
0296708;12/03/2024;0001-0011510-12/03/2024-531647;Sim;Sim;Sim
0296708;12/03/2024;0001-0011550-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0011555-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0011601-12/03/2024-531649;Sim;Sim;Sim
0296708;12/03/2024;0001-0011633-12/03/2024-531649;Sim;Sim;Sim
0296708;12/03/2024;0001-0011745-12/03/2024-531645;Sim;Sim;Sim
0296708;12/03/2024;0001-0011991-12/03/2024-531679;Sim;Sim;Sim
0296708;12/03/2024;0001-0012015-12/03/2024-531657;Sim;Sim;Sim
0296708;12/03/2024;0001-0012035-12/03/2024-531622;Sim;Sim;Sim
0296708;12/03/2024;0001-0012069-12/03/2024-531663;Sim;Sim;Sim
0296708;12/03/2024;0001-0012093-12/03/2024-531646;Sim;Sim;Sim
0296708;12/03/2024;0001-0012180-12/03/2024-531638;Sim;Sim;Sim
0296708;12/03/2024;0001-0012331-12/03/2024-531602;Não;Sim;Não
0296708;12/03/2024;0001-0012381-12/03/2024-531637;Sim;Sim;Sim
0296708;12/03/2024;0001-0012389-12/03/2024-531672;Sim;Sim;Sim
0296708;12/03/2024;0001-0012413-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0012517-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0012538-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0012588-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0012621-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0012666-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0012764-12/03/2024-531660;Sim;Sim;Sim
0296708;12/03/2024;0001-0012772-12/03/2024-531624;Sim;Sim;Sim
0296708;12/03/2024;0001-0012817-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0012824-12/03/2024-531630;Sim;Sim;Sim
0296708;12/03/2024;0001-0012826-12/03/2024-531622;Sim;Sim;Sim
0296708;12/03/2024;0001-0012880-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0012930-12/03/2024-531677;Não;Não;Não
0296708;12/03/2024;0001-0013057-12/03/2024-531667;Sim;Sim;Sim
0296708;12/03/2024;0001-0013162-12/03/2024-531660;Sim;Sim;Sim
0296708;12/03/2024;0001-0013177-12/03/2024-531629;Sim;Sim;Sim
0296708;12/03/2024;0001-0013210-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0013249-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0013288-12/03/2024-531621;Sim;Sim;Sim
0296708;12/03/2024;0001-0013293-12/03/2024-531621;Sim;Sim;Sim
0296708;12/03/2024;0001-0013296-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0013327-12/03/2024-531650;Sim;Sim;Sim
0296708;12/03/2024;0001-0013337-12/03/2024-531680;Sim;Sim;Sim
0296708;12/03/2024;0001-0013477-12/03/2024-531624;Sim;Sim;Sim
0296708;12/03/2024;0001-0013498-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0013537-12/03/2024-531627;Sim;Sim;Sim
0296708;12/03/2024;0001-0013587-12/03/2024-531667;Sim;Sim;Sim
0296708;12/03/2024;0001-0013588-12/03/2024-531644;Não;Sim;Não
0296708;12/03/2024;0001-0013671-12/03/2024-531629;Sim;Sim;Sim
0296708;12/03/2024;0001-0013676-12/03/2024-531671;Sim;Sim;Sim
0296708;12/03/2024;0001-0013848-12/03/2024-531663;Sim;Sim;Sim
0296708;12/03/2024;0001-0013883-12/03/2024-531641;Sim;Sim;Sim
0296708;12/03/2024;0001-0014055-12/03/2024-531652;Sim;Sim;Sim
0296708;12/03/2024;0001-0014085-12/03/2024-531655;Sim;Sim;Sim
0296708;12/03/2024;0001-0014166-12/03/2024-531631;Sim;Não;Não
0296708;12/03/2024;0001-0014250-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0014264-12/03/2024-531678;Sim;Sim;Sim
0296708;12/03/2024;0001-0014292-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0014315-12/03/2024-531601;Não;Sim;Não
0296708;12/03/2024;0001-0014345-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0014381-12/03/2024-531637;Sim;Não;Não
0296708;12/03/2024;0001-0014383-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0014452-12/03/2024-531641;Sim;Não;Não
0296708;12/03/2024;0001-0014459-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0014583-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0014843-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0015001-12/03/2024-531642;Sim;Sim;Sim
0296708;12/03/2024;0001-0015003-12/03/2024-531642;Sim;Não;Não
0296708;12/03/2024;0001-0015005-12/03/2024-531621;Sim;Sim;Sim
0296708;12/03/2024;0001-0015039-12/03/2024-531658;Sim;Sim;Sim
0296708;12/03/2024;0001-0015071-12/03/2024-531630;Sim;Sim;Sim
0296708;12/03/2024;0001-0015089-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0015119-12/03/2024-531663;Sim;Sim;Sim
0296708;12/03/2024;0001-0015322-12/03/2024-531629;Sim;Sim;Sim
0296708;12/03/2024;0001-0015332-12/03/2024-531637;Sim;Sim;Sim
0296708;12/03/2024;0001-0015376-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0015426-12/03/2024-531630;Sim;Sim;Sim
0296708;12/03/2024;0001-0015444-12/03/2024-531657;Sim;Sim;Sim
0296708;12/03/2024;0001-0015544-12/03/2024-531668;Sim;Sim;Sim
0296708;12/03/2024;0001-0015597-12/03/2024-531629;Sim;Sim;Sim
0296708;12/03/2024;0001-0015611-12/03/2024-531622;Sim;Sim;Sim
0296708;12/03/2024;0001-0015631-12/03/2024-531640;Sim;Sim;Sim
0296708;12/03/2024;0001-0015718-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0015725-12/03/2024-531649;Sim;Sim;Sim
0296708;12/03/2024;0001-0015912-12/03/2024-531657;Sim;Sim;Sim
0296708;12/03/2024;0001-0015921-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0015923-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0015929-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0015941-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0015969-12/03/2024-531653;Sim;Sim;Sim
0296708;12/03/2024;0001-0016042-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0016123-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0016184-12/03/2024-531660;Sim;Sim;Sim
0296708;12/03/2024;0001-0016239-12/03/2024-531627;Sim;Sim;Sim
0296708;12/03/2024;0001-0016422-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0016496-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0016536-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0016538-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0016636-12/03/2024-531645;Sim;Sim;Sim
0296708;12/03/2024;0001-0016662-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0016750-12/03/2024-531645;Sim;Sim;Sim
0296708;12/03/2024;0001-0016791-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0016831-12/03/2024-531652;Sim;Sim;Sim
0296708;12/03/2024;0001-0016845-12/03/2024-531624;Sim;Sim;Sim
0296708;12/03/2024;0001-0016876-12/03/2024-531653;Sim;Sim;Sim
0296708;12/03/2024;0001-0016934-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0016942-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0016997-12/03/2024-531648;Sim;Sim;Sim
0296708;12/03/2024;0001-0017053-12/03/2024-531641;Sim;Não;Não
0296708;12/03/2024;0001-0017142-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0017143-12/03/2024-531668;Sim;Sim;Sim
0296708;12/03/2024;0001-0017183-12/03/2024-531644;Não;Sim;Não
0296708;12/03/2024;0001-0017189-12/03/2024-531630;Sim;Sim;Sim
0296708;12/03/2024;0001-0017210-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0017218-12/03/2024-531627;Sim;Sim;Sim
0296708;12/03/2024;0001-0017242-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0017264-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0017266-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0017275-12/03/2024-531662;Sim;Sim;Sim
0296708;12/03/2024;0001-0017405-12/03/2024-531640;Sim;Sim;Sim
0296708;12/03/2024;0001-0017480-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0017495-12/03/2024-531655;Sim;Sim;Sim
0296708;12/03/2024;0001-0017598-12/03/2024-531657;Sim;Sim;Sim
0296708;12/03/2024;0001-0017705-12/03/2024-531668;Sim;Sim;Sim
0296708;12/03/2024;0001-0017725-12/03/2024-531673;Sim;Sim;Sim
0296708;12/03/2024;0001-0017784-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0017803-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0017895-12/03/2024-531661;Sim;Sim;Sim
0296708;12/03/2024;0001-0017936-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0018030-12/03/2024-531625;Sim;Sim;Sim
0296708;12/03/2024;0001-0018048-12/03/2024-531647;Sim;Sim;Sim
0296708;12/03/2024;0001-0018061-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0018063-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0018080-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0018082-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0018111-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0018149-12/03/2024-531638;Sim;Sim;Sim
0296708;12/03/2024;0001-0018168-12/03/2024-531630;Sim;Sim;Sim
0296708;12/03/2024;0001-0018271-12/03/2024-531664;Sim;Sim;Sim
0296708;12/03/2024;0001-0018282-12/03/2024-531662;Sim;Sim;Sim
0296708;12/03/2024;0001-0018301-12/03/2024-531665;Sim;Sim;Sim
0296708;12/03/2024;0001-0018357-12/03/2024-531650;Sim;Sim;Sim
0296708;12/03/2024;0001-0018413-12/03/2024-531665;Sim;Sim;Sim
0296708;12/03/2024;0001-0018418-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0018426-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0018427-12/03/2024-531641;Sim;Sim;Sim
0296708;12/03/2024;0001-0018428-12/03/2024-531626;Sim;Sim;Sim
0296708;12/03/2024;0001-0018452-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0018473-12/03/2024-531673;Sim;Sim;Sim
0296708;12/03/2024;0001-0018490-12/03/2024-531621;Sim;Sim;Sim
0296708;12/03/2024;0001-0018500-12/03/2024-531628;Sim;Sim;Sim
0296708;12/03/2024;0001-0018546-12/03/2024-531645;Sim;Sim;Sim
0296708;12/03/2024;0001-0018572-12/03/2024-531662;Sim;Sim;Sim
0296708;12/03/2024;0001-0018935-12/03/2024-531654;Sim;Sim;Sim
0296708;12/03/2024;0001-0018947-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0019018-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0019028-12/03/2024-531639;Sim;Sim;Sim
0296708;12/03/2024;0001-0019380-12/03/2024-531656;Sim;Sim;Sim
0296708;12/03/2024;0001-0019390-12/03/2024-531655;Sim;Sim;Sim
0296708;12/03/2024;0001-0019490-12/03/2024-531663;Sim;Sim;Sim
0296708;12/03/2024;0001-0019626-12/03/2024-531647;Sim;Sim;Sim
0296708;12/03/2024;0001-0019731-12/03/2024-531673;Sim;Sim;Sim
0296708;12/03/2024;0001-0019774-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0019930-12/03/2024-531653;Sim;Sim;Sim
0296708;12/03/2024;0001-0020022-12/03/2024-000000;Não;Não;Não
0296708;12/03/2024;0001-0020022-12/03/2024-531669;Sim;Não;Não
0296708;12/03/2024;0001-0020453-12/03/2024-531625;Sim;Sim;Sim
0296708;12/03/2024;0001-0020471-12/03/2024-531624;Sim;Sim;Sim
0296708;12/03/2024;0001-0020574-12/03/2024-531659;Sim;Sim;Sim
0296708;12/03/2024;0001-0020659-12/03/2024-531661;Sim;Sim;Sim
0296708;12/03/2024;0001-0020662-12/03/2024-531662;Sim;Sim;Sim
0296708;12/03/2024;0001-0020704-12/03/2024-531627;Sim;Sim;Sim
0296708;12/03/2024;0001-0020771-12/03/2024-531621;Sim;Sim;Sim
0296708;12/03/2024;0001-0020775-12/03/2024-531664;Sim;Não;Não
0296708;12/03/2024;0001-0020795-12/03/2024-531662;Sim;Sim;Sim
0296708;12/03/2024;0001-0020797-12/03/2024-531623;Sim;Sim;Sim
0296708;12/03/2024;0001-0020807-12/03/2024-531621;Sim;Sim;Sim
0296708;12/03/2024;0001-0020817-12/03/2024-531669;Sim;Sim;Sim
0296708;12/03/2024;0001-0020846-12/03/2024-531670;Sim;Sim;Sim
0296708;12/03/2024;0001-0020954-12/03/2024-531660;Sim;Sim;Sim
0296708;12/03/2024;0001-0021006-12/03/2024-531666;Sim;Sim;Sim
0296708;12/03/2024;0001-0021049-12/03/2024-531644;Não;Sim;Não
0296708;12/03/2024;0001-0021107-12/03/2024-531667;Sim;Sim;Sim
